player_id,total_spent,retained
6a5a05082f1244b296c9a75749a5b863,2201.27,0
3d22a39ef1384fd0bdffbc01567b064a,2362.87,0
0caa34df0a2e40baa01380b46f075630,2756.62,0
7be3d1d6a1ab4f178a2d023bbb565ee7,2582.68,0
21a08b9bd2a547eb898df81c4464a6a1,1095.83,0
74c08c8b55754572b0eef0137bf7bb35,2598.3,0
74aadc5144194c8ebbd866fff95801c5,1268.47,0
7d84d3f9d7614e26a3170b8b1a29e1c5,3595.92,0
90c9d4d19d3c4cb58b5b588961392b2e,655.36,0
eb5900ed9f4f4b34ab15abe4817d5a28,2010.82,0
4675e311e8ff4cf8aeb5b65bdb2f8b29,2384.72,0
ea69586d12d647ba8f1d7df465c3364c,2851.85,0
f2be2c679baf4cbfa36b820e30c53657,2010.7,0
e9ed3726d14d4947b5e616933f65539f,2540.06,0
bda2fad44e3142bd866bde6164f4d800,2760.82,0
c96019c776f847baa7d66eab7404613f,1803.82,0
20a9eb41350a4ac5bbf5e5b614abcac9,3333.54,0
61da8a8cddc34e4aa311572df22ad033,2571.97,0
c06f7dcfef9a4086aa1c9c9211c6ebe5,1189.26,0
c705de65d04a47a497590bdbdaec77f8,1590.73,0
318cd48366a048fd80d53036fc0b3893,593.16,0
d387578ff90a4efbb9bdf05bd853f8da,3123.11,0
c156485966604ca4a543f1b4d3281ce4,1212.6,0
f037f61d3a364b92b65163a0b5d95a42,2183.36,0
16a864fb1fd042b18a9f75c5aa65465b,2123.55,0
56b8c153436a4871aa1bfb0a0299d7b4,1603.2,0
d79634010053439889baed3838c6fec7,1591.77,0
7af6c5a9f9d043be959bb470eac4f2cc,2257.52,0
edafb6974b4747458eec724abe2747ad,1105.61,0
57b27c80479d4c9f8854f15a6ab72b5a,1990.15,0
5ea49966db284b7dbc7b33aac052aa01,1662.75,0
bb3ced4717864877bef272ad698a77ba,214.69,0
304032a366a64e9b94ee60d6c2a76825,3695.06,0
0485d09149eb44e89a65d77b9762f123,3013.22,0
7d83a8e4cc044bd28052e5eb81350a87,2843.72,0
f97f608d9d44459bac529a56a05a72c3,2702.19,0
feb8c885ee144c738c65f71f0e498ce0,1754.33,0
b599ce7f97f0469a9ab5d116a01e388d,876.22,0
9d1a9c7ae79b41aba995c0e7164dedda,1620.55,0
8a8f0951b6864775884019bd56c37a19,3214.72,0
89b245bd35304c85b22c6d17578273e1,1725.62,0
ef74579a922943f7abc24b4bcf3d5686,2359.48,0
e9d3c201bbf241d6a02c6b77786a278b,2768.55,0
5bab1970f99d42c7a1291688131f991e,2268.69,0
ea1e66495cf14627864f7b633b1053bb,3389.74,0
09e4ec68af8e40519952653aad844c35,2091.19,0
10e2073bb2d14ac6ba3bea29e6ab8e46,2616.25,0
fd83781a425d4caf98488390756a8056,3376.72,0
82e985d719c8494795598c9306f62603,1628.65,0
cdcbb5f439504a5ea8dcd34816297522,1870.42,0
dddc3295fd0c42d084133b2c2ad892b9,1500.82,0
f5bb473ec0fe499db83d1c1be027483f,2954.49,0
85f24c61a9e34d789a7ca82649f40cf0,2837.42,0
e610d328eaac4c0fafcdf9a1b41ae9a5,2946.9,0
dec0c931e379423b9790dccf5a876fcc,2921.99,0
c573ea64e34f4ccd964ab66c38d78288,1554.61,0
16e00f5c081f463ea00b413ff1ced9c0,1769.19,0
eacf33b42e494c99aae96eb7c0d77ac3,2072.12,0
721fea2a44044cc1885fcd364f310cd8,2474.7,0
195446eb30864152b0eab830f85a7786,1789.56,0
e41bba836ece482d92a3795a6a8ccee0,3285.48,0
39044bb44d914552b07f4ab429f98b19,3299.72,0
2a2d4754f7b446b4816bbd10bb25250f,1909.3,0
5b3a2fae3c774a15a99b09cab97ecc6c,2838.81,0
b9e008c2a2554becb99443fd5e39cb1e,1275.35,0
25dc178d9b414df79bcb4c05b712f091,1607.16,0
1bddba2b24bb47d7b24124d4823f3308,805.97,0
d2e44faead47430b873a5001d5303807,2750.61,0
ae80bd7c074c4cd0a108c77e3dc5f5de,2545.87,0
41d7c33045e74d55afb742d459e2b1b0,2089.42,0
419354fdf0f94f20a6e5496229cc93b3,864.53,0
642b2877054d42b0a9c03d36fd91ce02,1892.25,0
1399d20699f94e2ab3559a9c30ee1f11,2483.53,0
11a8898ec15146fc9c2736b2e708a5be,2680.13,0
bf41014b4e60400db6d2d49605c10120,2557.14,0
8304662fa986496db4d14f91097fe475,2779.09,0
bfeb847e17d1440c82c2bef26eb9826d,4110.36,0
95759d28a30744bd8fadbdacf6b4935d,3149.43,0
8615657bcb3e4aa7beb8eb1005a6eb8d,1790.64,0
bdba5f7eb82d4827a642bcd7b9c09fa2,1381.19,0
940eaabd222c4d1f9fd4df4ac242c81e,1074.59,0
a98d319af0ef4a9ab220784b271bad01,2222.54,0
a27b8fbb297f402c8e93959dacfa54de,2351.67,0
a931afd39cb143e69143e9de9cd06a8d,1976.62,0
abb7481f1ea04e66879a1adca88c3b55,1643.45,0
de08a6df248f450f81a7757565e737e9,3355,0
e79481525f4643029466a6a248353073,2610.38,0
e580db664dcc42fe897aa60bc8f70f57,1941.71,0
07e320cd1aef4c8d981d11bc1c89b28e,2252.9,0
f840103efaea4787a951d2c74a701177,2771.24,0
5890dead7e884eefae8210d3896b0c2d,2034.13,0
d7caccd8c88d463f9323ffaa255fc0f4,2477.56,0
bfd225903a974d9db10dd5d38546c467,2710.95,0
574611919d9b46a699a5085bfe18b6f8,2536.71,0
71fdfc1f7de54055aef39e9b48db5e49,1115.26,0
b49a4e1c94064ac0a3a508679e2cd21b,2654.01,0
0477dc8fd708468ebc42bb0e4d0f6bc3,1610.05,0
3047a7148b024f8fb6eaf3fae005fb62,1484.45,0
50f8a8d7f01a4094bb01ca56f4c3368d,2179.03,0
9267e9bd46e44b07ae4603bfbfbc97ab,2068.08,0
0addb14a486b427db7dc41633fdd8b2e,2333.57,0
e6e01fdb5162470eb44502ca8a874fad,2641.06,0
354a6ec8937b4654b17f2ae2d4c02bba,1374.62,0
391f8fe03d6b4884874d9869a599fadc,834.81,0
d487e3f3c6704c6d9725f4b2e3745ec7,2482,0
a4b5973bb55c42adb2e3e736410b73c6,2407.48,0
1ef7edf02cbc4fa0a37ac4a1f06fb064,1146.01,0
92a5f924223e44eb9557c886940c5f43,2285.28,0
8bb81259538043c9b19a89f6d7c2b3a5,2180.19,0
d77dbf747c1747b8aa15289b9dd18ac5,2623.47,0
2ffa96a67a524ffa9534bc195c8053c4,2569.83,0
1cd116928a194c6a91d454dc02f3d374,3029.89,0
f6b9fdca044742df9cf262ff36d56c11,3433.62,0
4ef2844bd50143fe863dc42a21fdf644,855.54,0
67b15805b7cc44aeafaa2ad798db929c,2410.84,0
e11d0074ea7e4279ad44631fd8a23fa7,1343.56,0
0f90f9369874429a8f664329173b684c,1346.71,0
1c726cae072b4c1cbf0b5fc18935b163,2109,0
f8e2d7ea3dd844fd8a102635512786ad,2303.64,0
dd56a14db3e249529ecdf8e14ea6df30,2210.86,0
1f12fd20ecb647718422e2229751c228,2843.01,0
38c2924917134b9db86d6cde90dea51b,3631.33,0
a700e30e476b4928a0e065e600b6ee30,2483.15,0
4dd84e7cf3484444977c2c72479d3ec1,2222.44,0
2c8f73a24bb04820aac1aacddabdc4e6,1905.64,0
d61fa26426b542a69d7068f3303fe9ca,2041.02,0
3be1884f538d4958894ec947b2b1dcca,2916.87,0
1fb5374154644ba3a5b46301e6953c95,1956.99,0
703f87b76b734097a5ad7984d8876ce4,949.74,0
a75ceee2abf24adb9fef4ca0cf9f3394,1880.53,0
59332290a3ee44b58dfcd82a7319b8d3,529.41,0
190ec52484cb456dad98ae6a22db8494,1534.53,0
8d8e33352f3547fa81855a4a3d4b7421,1212.82,0
b6618c8dad9c4cc9b275e8cffee56c4b,1766.34,0
6028274f6c004db18e673c57cb5cf2f7,2543.77,0
a5000a35989d4232b79a9b53f9936b7b,2065.94,0
1ac873bdb6e34fb9a277e53d12ddb0f8,2230.54,0
b1ed33ea567a47e6a99b8d3f28632599,2393.74,0
623f600a1d4c4a6ebbe8117b8e71bd7f,177.35,0
5be79a31ef65426cab0762472204d5fe,1876.83,0
656b94ae0534407486d083785af296ad,1345.49,0
9163b626608c472e8d86cac529289b6e,2096.63,0
45ab45c6b2844f6fa48cf54efdffa510,1578,0
a5ba1f8b59e74c40a1c54b80a8a8f885,2560.59,0
7c44bb3b5edb44b1bab4a6a54e4eaa82,2196.26,0
ef94147933164decac30fc9e87d0cbd7,2272.45,0
e430e86184774c25b020d818355e8156,3278.9,0
a19479a3b63e41c8ae793afb0d5830cc,1853.5,0
9a6d9703686944a8ab7b5f59bcb831a8,709.13,0
8c2ee51b28904d28bbe02e6a498f88d2,2844.25,0
1332e536fd3c4c7fa5d0553fc2da494a,829,0
b59663f3d31d4e98b4ce0e37c3f0772d,2179.3,0
ff7c02274b874f029292ae13ced67a40,2216.18,0
d9e85acea05f4702b6490db3baea2f0a,2133.82,0
e1e8952edf7c4fb8b93dc86f86abd7b5,919.89,0
7f33c277c5bf487da145e7ecbb5df4f4,622.28,0
1fd63e569a7e41bba57e6fc55b4aac1d,2233.77,0
6fdda1d6225947ac96404ab3ada0f278,1906.9,0
fac18ff720ce46eca665c3c772c76dc0,2536.5,0
f1292160232847518b8b52af055d3782,2659.64,0
4cc70b12ce604d7f8a2fde261b5b0328,1745.7,0
8a7a9411b8154e57aaf06ac507507c74,1607.42,0
c5e52bd171b646c9a15d4d16e410efa9,3045.83,0
4bdd6ed9e1e545dd886f35d1236ba53c,2368.8,0
9b2eec3e734a4836a27b94f24188a6b7,2174.97,0
673ba6a5723c4490b0422e0365bec3c1,3151.68,0
91e20800872b4e59972de416f3e102fc,1476.03,0
cc3aa916af6145b49f1f422ab9e80d74,1994.4,0
c2120f0f112d43459f4885444ae63f6e,1621.79,0
56d094782036458aadee05b22449b260,2289.12,0
efaf1fd75b2f49dfbffc8efa2489cddc,1928.46,0
3033f790574d4d148b0ded265039931f,1732.55,0
db1534f3871240bab0c40965359b1a15,1960.37,0
a9ce301f06bd4c4cbc486a028c4e8d15,1427.86,0
4f33aac623bf47669b029f6dedf22f85,2367.27,0
1da5c5566ae349a580b0fb9a2678fb95,2324.32,0
9e4bb31b58cd44e89c738c42e7d471f5,2173.68,0
b54c75211085498192aab3905ab6fc29,3364.16,0
eeb9db3212e84e639afbd36cf39aee88,2256.3,0
d16022fd3b6b452aaffe58d81b8c2dc8,1303.35,0
02a375c033044d70a45c011cf1fe3fe0,1608.65,0
041043d17a724bdfaf54d97d27f46b98,2611.16,0
458e4fa49afb4a52a0dc50575d8d147e,2012.27,0
8c12f9e657104f9892fef7c966250139,2476.8,0
38b1eb60423340d59fa358d1c175395a,2388.12,0
321781da2938417eaf06579ba66ca96c,2207.7,0
e7708f384783490e9e303bb49d0a4c29,2112.69,0
01bbe7a5733e43a1b06f30e1929f763d,1257.4,0
f7f971f52d06421b86a6ac1553d1d2a2,1661.7,0
450fc07ae95847529f43273cacdc80d0,3203.69,0
feae4d5cb2c540a3b89da2898299f0b2,2141.28,0
ec514fecd0f04bcdb5cf24de7ae82d13,1848.4,0
7d09fbba40284dd7bb45fbe97ca68557,769.94,0
8e4d34ee0b4e427fa492be451d0f169c,2623.97,0
731bccb30e42412db20fe19dc9e76e13,1614.46,0
bf625a53d93c4ecb87a690b7c66d3b20,444.61,0
8971c5a2a7824309a0505a88fc30bbc6,1247.11,0
db87075f780343fc9ffb666461bd7c31,3279.48,0
e6d6af95e68242a589263769c5fa2ef7,1157.82,0
43c36d69596144ec9eada6ad39902bbf,1824.82,0
7f5617b1a139402b998a17938bd9d2ad,2676.75,0
0565a1d43f3d4324aa3a13cd9e9c4418,1515.45,0
42f9f9344650485fa23a3b876ff15a8e,2254.35,0
461b574076964b8586d302e1a4973407,2046.97,0
bc832ee98f6441a79b95355e2c1408ae,2563.13,0
d106905ebc4f4324a6fee006e6ee52ac,2472.4,0
1f0c5118472845c7b864cf8e68e56953,2914.65,0
98442e27b9534162a14a2eba28c0267a,1697.66,0
fe0a4fc3762346149ab6ffcfd948d21d,2555.65,0
3be572c2ad534a849c3a7f31d7e12410,2035.51,0
7f4ed043407d4ef8abff671a37740a0b,494.28,0
e84580e2f944481b9b1987dd4f337a4a,2330.34,0
4ff7f39aee254b5e8a015965cf752c47,1364.1,0
